0.0000000000	0.577545940876	0.002144001890	0.000320420600	0.000097319135	-85.576645438290	
3664.0000000000	-nan	-nan	 nan	-nan	-nan	
3665.0000000000	-nan	-nan	-nan	 nan	-nan	
3666.0000000000	-nan	-nan	 nan	-nan	-nan	
3667.0000000000	-nan	-nan	-nan	 nan	-nan	
3668.0000000000	-nan	-nan	 nan	-nan	-nan	
3669.0000000000	-nan	-nan	-nan	 nan	-nan	
3670.0000000000	-nan	-nan	 nan	-nan	-nan	
3671.0000000000	-nan	-nan	-nan	 nan	-nan	
3672.0000000000	-nan	-nan	 nan	-nan	-nan	
3673.0000000000	-nan	-nan	-nan	 nan	-nan	
3674.0000000000	-nan	-nan	 nan	-nan	-nan	
3675.0000000000	-nan	-nan	-nan	 nan	-nan	
3676.0000000000	-nan	-nan	 nan	-nan	-nan	
3677.0000000000	-nan	-nan	-nan	 nan	-nan	
3678.0000000000	-nan	-nan	 nan	-nan	-nan	
3679.0000000000	-nan	-nan	-nan	 nan	-nan	
3680.0000000000	-nan	-nan	 nan	-nan	-nan	
3681.0000000000	-nan	-nan	-nan	 nan	-nan	
3682.0000000000	-nan	-nan	 nan	-nan	-nan	
3683.0000000000	-nan	-nan	-nan	 nan	-nan	
3684.0000000000	-nan	-nan	 nan	-nan	-nan	
3685.0000000000	-nan	-nan	-nan	 nan	-nan	
3686.0000000000	-nan	-nan	 nan	-nan	-nan	
3687.0000000000	-nan	-nan	-nan	 nan	-nan	
3688.0000000000	-nan	-nan	 nan	-nan	-nan	
3689.0000000000	-nan	-nan	-nan	 nan	-nan	
3690.0000000000	-nan	-nan	 nan	-nan	-nan	
3691.0000000000	-nan	-nan	-nan	 nan	-nan	
3692.0000000000	-nan	-nan	 nan	-nan	-nan	
3693.0000000000	-nan	-nan	-nan	 nan	-nan	
3694.0000000000	-nan	-nan	 nan	-nan	-nan	
3695.0000000000	-nan	-nan	-nan	 nan	-nan	
3696.0000000000	-nan	-nan	 nan	-nan	-nan	
3697.0000000000	-nan	-nan	-nan	 nan	-nan	
3698.0000000000	-nan	-nan	 nan	-nan	-nan	
3699.0000000000	-nan	-nan	-nan	 nan	-nan	
3700.0000000000	-nan	-nan	 nan	-nan	-nan	
3701.0000000000	-nan	-nan	-nan	 nan	-nan	
3702.0000000000	-nan	-nan	 nan	-nan	-nan	
3703.0000000000	-nan	-nan	-nan	 nan	-nan	
3704.0000000000	-nan	-nan	 nan	-nan	-nan	
3705.0000000000	-nan	-nan	-nan	 nan	-nan	
3706.0000000000	-nan	-nan	 nan	-nan	-nan	
3707.0000000000	-nan	-nan	-nan	 nan	-nan	
3708.0000000000	-nan	-nan	 nan	-nan	-nan	
3709.0000000000	-nan	-nan	-nan	 nan	-nan	
3710.0000000000	-nan	-nan	 nan	-nan	-nan	
3711.0000000000	-nan	-nan	-nan	 nan	-nan	
3712.0000000000	-nan	-nan	 nan	-nan	-nan	
3713.0000000000	-nan	-nan	-nan	 nan	-nan	
3714.0000000000	-nan	-nan	 nan	-nan	-nan	
3715.0000000000	-nan	-nan	-nan	 nan	-nan	
3716.0000000000	-nan	-nan	 nan	-nan	-nan	
3717.0000000000	-nan	-nan	-nan	 nan	-nan	
3718.0000000000	-nan	-nan	 nan	-nan	-nan	
3719.0000000000	-nan	-nan	-nan	 nan	-nan	
3720.0000000000	-nan	-nan	 nan	-nan	-nan	
3721.0000000000	-nan	-nan	-nan	 nan	-nan	
3722.0000000000	-nan	-nan	 nan	-nan	-nan	
3723.0000000000	-nan	-nan	-nan	 nan	-nan	
3724.0000000000	-nan	-nan	 nan	-nan	-nan	
3725.0000000000	-nan	-nan	-nan	 nan	-nan	
3726.0000000000	-nan	-nan	 nan	-nan	-nan	
3727.0000000000	-nan	-nan	-nan	 nan	-nan	
3728.0000000000	-nan	-nan	 nan	-nan	-nan	
3729.0000000000	-nan	-nan	-nan	 nan	-nan	
3730.0000000000	-nan	-nan	 nan	-nan	-nan	
3731.0000000000	-nan	-nan	-nan	 nan	-nan	
3732.0000000000	-nan	-nan	 nan	-nan	-nan	
3733.0000000000	-nan	-nan	-nan	 nan	-nan	
3734.0000000000	-nan	-nan	 nan	-nan	-nan	
3735.0000000000	-nan	-nan	-nan	 nan	-nan	
3736.0000000000	-nan	-nan	 nan	-nan	-nan	
3737.0000000000	-nan	-nan	-nan	 nan	-nan	
3738.0000000000	-nan	-nan	 nan	-nan	-nan	
3739.0000000000	-nan	-nan	-nan	 nan	-nan	
3740.0000000000	-nan	-nan	 nan	-nan	-nan	
3741.0000000000	-nan	-nan	-nan	 nan	-nan	
3742.0000000000	-nan	-nan	 nan	-nan	-nan	
3743.0000000000	-nan	-nan	-nan	 nan	-nan	
3744.0000000000	-nan	-nan	 nan	-nan	-nan	
3745.0000000000	-nan	-nan	-nan	 nan	-nan	
3746.0000000000	-nan	-nan	 nan	-nan	-nan	
3747.0000000000	-nan	-nan	-nan	 nan	-nan	
3748.0000000000	-nan	-nan	 nan	-nan	-nan	
3749.0000000000	-nan	-nan	-nan	 nan	-nan	
3750.0000000000	-nan	-nan	 nan	-nan	-nan	
3751.0000000000	-nan	-nan	-nan	 nan	-nan	
3752.0000000000	-nan	-nan	 nan	-nan	-nan	
3753.0000000000	-nan	-nan	-nan	 nan	-nan	
3754.0000000000	-nan	-nan	 nan	-nan	-nan	
3755.0000000000	-nan	-nan	-nan	 nan	-nan	
3756.0000000000	-nan	-nan	 nan	-nan	-nan	
3757.0000000000	-nan	-nan	-nan	 nan	-nan	
3758.0000000000	-nan	-nan	 nan	-nan	-nan	
3759.0000000000	-nan	-nan	-nan	 nan	-nan	
3760.0000000000	-nan	-nan	 nan	-nan	-nan	
3761.0000000000	-nan	-nan	-nan	 nan	-nan	
3762.0000000000	-nan	-nan	 nan	-nan	-nan	
3763.0000000000	-nan	-nan	-nan	 nan	-nan	
3764.0000000000	-nan	-nan	 nan	-nan	-nan	
3765.0000000000	-nan	-nan	-nan	 nan	-nan	
3766.0000000000	-nan	-nan	 nan	-nan	-nan	
3767.0000000000	-nan	-nan	-nan	 nan	-nan	
3768.0000000000	-nan	-nan	 nan	-nan	-nan	
3769.0000000000	-nan	-nan	-nan	 nan	-nan	
3770.0000000000	-nan	-nan	 nan	-nan	-nan	
3771.0000000000	-nan	-nan	-nan	 nan	-nan	
3772.0000000000	-nan	-nan	 nan	-nan	-nan	
3773.0000000000	-nan	-nan	-nan	 nan	-nan	
3774.0000000000	-nan	-nan	 nan	-nan	-nan	
3775.0000000000	-nan	-nan	-nan	 nan	-nan	
3776.0000000000	-nan	-nan	 nan	-nan	-nan	
3777.0000000000	-nan	-nan	-nan	 nan	-nan	
3778.0000000000	-nan	-nan	 nan	-nan	-nan	
3779.0000000000	-nan	-nan	-nan	 nan	-nan	
3780.0000000000	-nan	-nan	 nan	-nan	-nan	
3781.0000000000	-nan	-nan	-nan	 nan	-nan	
3782.0000000000	-nan	-nan	 nan	-nan	-nan	
3783.0000000000	-nan	-nan	-nan	 nan	-nan	
3784.0000000000	-nan	-nan	 nan	-nan	-nan	
3785.0000000000	-nan	-nan	-nan	 nan	-nan	
3786.0000000000	-nan	-nan	 nan	-nan	-nan	
3787.0000000000	-nan	-nan	-nan	 nan	-nan	
3788.0000000000	-nan	-nan	 nan	-nan	-nan	
3789.0000000000	-nan	-nan	-nan	 nan	-nan	
3790.0000000000	-nan	-nan	 nan	-nan	-nan	
3791.0000000000	-nan	-nan	-nan	 nan	-nan	
3792.0000000000	-nan	-nan	 nan	-nan	-nan	
3793.0000000000	-nan	-nan	-nan	 nan	-nan	
3794.0000000000	-nan	-nan	 nan	-nan	-nan	
3795.0000000000	-nan	-nan	-nan	 nan	-nan	
3796.0000000000	-nan	-nan	 nan	-nan	-nan	
3797.0000000000	-nan	-nan	-nan	 nan	-nan	
3798.0000000000	-nan	-nan	 nan	-nan	-nan	
3799.0000000000	-nan	-nan	-nan	 nan	-nan	
3800.0000000000	-nan	-nan	 nan	-nan	-nan	
3801.0000000000	-nan	-nan	-nan	 nan	-nan	
3802.0000000000	-nan	-nan	 nan	-nan	-nan	
3803.0000000000	-nan	-nan	-nan	 nan	-nan	
3804.0000000000	-nan	-nan	 nan	-nan	-nan	
3805.0000000000	-nan	-nan	-nan	 nan	-nan	
3806.0000000000	-nan	-nan	 nan	-nan	-nan	
3807.0000000000	-nan	-nan	-nan	 nan	-nan	
3808.0000000000	-nan	-nan	 nan	-nan	-nan	
3809.0000000000	-nan	-nan	-nan	 nan	-nan	
3810.0000000000	-nan	-nan	 nan	-nan	-nan	
3811.0000000000	-nan	-nan	-nan	 nan	-nan	
3812.0000000000	-nan	-nan	 nan	-nan	-nan	
3813.0000000000	-nan	-nan	-nan	 nan	-nan	
3814.0000000000	-nan	-nan	 nan	-nan	-nan	
3815.0000000000	-nan	-nan	-nan	 nan	-nan	
3816.0000000000	-nan	-nan	 nan	-nan	-nan	
3817.0000000000	-nan	-nan	-nan	 nan	-nan	
3818.0000000000	-nan	-nan	 nan	-nan	-nan	
3819.0000000000	-nan	-nan	-nan	 nan	-nan	
3820.0000000000	-nan	-nan	 nan	-nan	-nan	
3821.0000000000	-nan	-nan	-nan	 nan	-nan	
3822.0000000000	-nan	-nan	 nan	-nan	-nan	
3823.0000000000	-nan	-nan	-nan	 nan	-nan	
3824.0000000000	-nan	-nan	 nan	-nan	-nan	
3825.0000000000	-nan	-nan	-nan	 nan	-nan	
3826.0000000000	-nan	-nan	 nan	-nan	-nan	
3827.0000000000	-nan	-nan	-nan	 nan	-nan	
3828.0000000000	-nan	-nan	 nan	-nan	-nan	
3829.0000000000	-nan	-nan	-nan	 nan	-nan	
3830.0000000000	-nan	-nan	 nan	-nan	-nan	
3831.0000000000	-nan	-nan	-nan	 nan	-nan	
3832.0000000000	-nan	-nan	 nan	-nan	-nan	
3833.0000000000	-nan	-nan	-nan	 nan	-nan	
3834.0000000000	-nan	-nan	 nan	-nan	-nan	
3835.0000000000	-nan	-nan	-nan	 nan	-nan	
3836.0000000000	-nan	-nan	 nan	-nan	-nan	
3837.0000000000	-nan	-nan	-nan	 nan	-nan	
3838.0000000000	-nan	-nan	 nan	-nan	-nan	
3839.0000000000	-nan	-nan	-nan	 nan	-nan	
3840.0000000000	-nan	-nan	 nan	-nan	-nan	
3841.0000000000	-nan	-nan	-nan	 nan	-nan	
3842.0000000000	-nan	-nan	 nan	-nan	-nan	
3843.0000000000	-nan	-nan	-nan	 nan	-nan	
3844.0000000000	-nan	-nan	 nan	-nan	-nan	
3845.0000000000	-nan	-nan	-nan	 nan	-nan	
3846.0000000000	-nan	-nan	 nan	-nan	-nan	
3847.0000000000	-nan	-nan	-nan	 nan	-nan	
3848.0000000000	-nan	-nan	 nan	-nan	-nan	
3849.0000000000	-nan	-nan	-nan	 nan	-nan	
3850.0000000000	-nan	-nan	 nan	-nan	-nan	
3851.0000000000	-nan	-nan	-nan	 nan	-nan	
3852.0000000000	-nan	-nan	 nan	-nan	-nan	
3853.0000000000	-nan	-nan	-nan	 nan	-nan	
3854.0000000000	-nan	-nan	 nan	-nan	-nan	
3855.0000000000	-nan	-nan	-nan	 nan	-nan	
3856.0000000000	-nan	-nan	 nan	-nan	-nan	
3857.0000000000	-nan	-nan	-nan	 nan	-nan	
3858.0000000000	-nan	-nan	 nan	-nan	-nan	
3859.0000000000	-nan	-nan	-nan	 nan	-nan	
3860.0000000000	-nan	-nan	 nan	-nan	-nan	
3861.0000000000	-nan	-nan	-nan	 nan	-nan	
3862.0000000000	-nan	-nan	 nan	-nan	-nan	
3863.0000000000	-nan	-nan	-nan	 nan	-nan	
3864.0000000000	-nan	-nan	 nan	-nan	-nan	
3865.0000000000	-nan	-nan	-nan	 nan	-nan	
3866.0000000000	-nan	-nan	 nan	-nan	-nan	
3867.0000000000	-nan	-nan	-nan	 nan	-nan	
3868.0000000000	-nan	-nan	 nan	-nan	-nan	
3869.0000000000	-nan	-nan	-nan	 nan	-nan	
3870.0000000000	-nan	-nan	 nan	-nan	-nan	
3871.0000000000	-nan	-nan	-nan	 nan	-nan	
3872.0000000000	-nan	-nan	 nan	-nan	-nan	
3873.0000000000	-nan	-nan	-nan	 nan	-nan	
3874.0000000000	-nan	-nan	 nan	-nan	-nan	
3875.0000000000	-nan	-nan	-nan	 nan	-nan	
3876.0000000000	-nan	-nan	 nan	-nan	-nan	
3877.0000000000	-nan	-nan	-nan	 nan	-nan	
3878.0000000000	-nan	-nan	 nan	-nan	-nan	
3879.0000000000	-nan	-nan	-nan	 nan	-nan	
3880.0000000000	-nan	-nan	 nan	-nan	-nan	
3881.0000000000	-nan	-nan	-nan	 nan	-nan	
3882.0000000000	-nan	-nan	 nan	-nan	-nan	
3883.0000000000	-nan	-nan	-nan	 nan	-nan	
3884.0000000000	-nan	-nan	 nan	-nan	-nan	
3885.0000000000	-nan	-nan	-nan	 nan	-nan	
3886.0000000000	-nan	-nan	 nan	-nan	-nan	
3887.0000000000	-nan	-nan	-nan	 nan	-nan	
3888.0000000000	-nan	-nan	 nan	-nan	-nan	
3889.0000000000	-nan	-nan	-nan	 nan	-nan	
3890.0000000000	-nan	-nan	 nan	-nan	-nan	
3891.0000000000	-nan	-nan	-nan	 nan	-nan	
3892.0000000000	-nan	-nan	 nan	-nan	-nan	
3893.0000000000	-nan	-nan	-nan	 nan	-nan	
3894.0000000000	-nan	-nan	 nan	-nan	-nan	
3895.0000000000	-nan	-nan	-nan	 nan	-nan	
3896.0000000000	-nan	-nan	 nan	-nan	-nan	
3897.0000000000	-nan	-nan	-nan	 nan	-nan	
3898.0000000000	-nan	-nan	 nan	-nan	-nan	
3899.0000000000	-nan	-nan	-nan	 nan	-nan	
3900.0000000000	-nan	-nan	 nan	-nan	-nan	
3901.0000000000	-nan	-nan	-nan	 nan	-nan	
3902.0000000000	-nan	-nan	 nan	-nan	-nan	
3903.0000000000	-nan	-nan	-nan	 nan	-nan	
3904.0000000000	-nan	-nan	 nan	-nan	-nan	
3905.0000000000	-nan	-nan	-nan	 nan	-nan	
3906.0000000000	-nan	-nan	 nan	-nan	-nan	
3907.0000000000	-nan	-nan	-nan	 nan	-nan	
3908.0000000000	-nan	-nan	 nan	-nan	-nan	
3909.0000000000	-nan	-nan	-nan	 nan	-nan	
3910.0000000000	-nan	-nan	 nan	-nan	-nan	
3911.0000000000	-nan	-nan	-nan	 nan	-nan	
3912.0000000000	-nan	-nan	 nan	-nan	-nan	
3913.0000000000	-nan	-nan	-nan	 nan	-nan	
3914.0000000000	-nan	-nan	 nan	-nan	-nan	
3915.0000000000	-nan	-nan	-nan	 nan	-nan	
3916.0000000000	-nan	-nan	 nan	-nan	-nan	
3917.0000000000	-nan	-nan	-nan	 nan	-nan	
3918.0000000000	-nan	-nan	 nan	-nan	-nan	
3919.0000000000	-nan	-nan	-nan	 nan	-nan	
3920.0000000000	-nan	-nan	 nan	-nan	-nan	
3921.0000000000	-nan	-nan	-nan	 nan	-nan	
3922.0000000000	-nan	-nan	 nan	-nan	-nan	
3923.0000000000	-nan	-nan	-nan	 nan	-nan	
3924.0000000000	-nan	-nan	 nan	-nan	-nan	
3925.0000000000	-nan	-nan	-nan	 nan	-nan	
3926.0000000000	-nan	-nan	 nan	-nan	-nan	
3927.0000000000	-nan	-nan	-nan	 nan	-nan	
3928.0000000000	-nan	-nan	 nan	-nan	-nan	
3929.0000000000	-nan	-nan	-nan	 nan	-nan	
3930.0000000000	-nan	-nan	 nan	-nan	-nan	
3931.0000000000	-nan	-nan	-nan	 nan	-nan	
3932.0000000000	-nan	-nan	 nan	-nan	-nan	
3933.0000000000	-nan	-nan	-nan	 nan	-nan	
3934.0000000000	-nan	-nan	 nan	-nan	-nan	
3935.0000000000	-nan	-nan	-nan	 nan	-nan	
3936.0000000000	-nan	-nan	 nan	-nan	-nan	
3937.0000000000	-nan	-nan	-nan	 nan	-nan	
3938.0000000000	-nan	-nan	 nan	-nan	-nan	
3939.0000000000	-nan	-nan	-nan	 nan	-nan	
3940.0000000000	-nan	-nan	 nan	-nan	-nan	
3941.0000000000	-nan	-nan	-nan	 nan	-nan	
3942.0000000000	-nan	-nan	 nan	-nan	-nan	
3943.0000000000	-nan	-nan	-nan	 nan	-nan	
3944.0000000000	-nan	-nan	 nan	-nan	-nan	
3945.0000000000	-nan	-nan	-nan	 nan	-nan	
3946.0000000000	-nan	-nan	 nan	-nan	-nan	
3947.0000000000	-nan	-nan	-nan	 nan	-nan	
3948.0000000000	-nan	-nan	 nan	-nan	-nan	
3949.0000000000	-nan	-nan	-nan	 nan	-nan	
3950.0000000000	-nan	-nan	 nan	-nan	-nan	
3951.0000000000	-nan	-nan	-nan	 nan	-nan	
3952.0000000000	-nan	-nan	 nan	-nan	-nan	
3953.0000000000	-nan	-nan	-nan	 nan	-nan	
3954.0000000000	-nan	-nan	 nan	-nan	-nan	
3955.0000000000	-nan	-nan	-nan	 nan	-nan	
3956.0000000000	-nan	-nan	 nan	-nan	-nan	
3957.0000000000	-nan	-nan	-nan	 nan	-nan	
3958.0000000000	-nan	-nan	 nan	-nan	-nan	
3959.0000000000	-nan	-nan	-nan	 nan	-nan	
3960.0000000000	-nan	-nan	 nan	-nan	-nan	
3961.0000000000	-nan	-nan	-nan	 nan	-nan	
3962.0000000000	-nan	-nan	 nan	-nan	-nan	
3963.0000000000	-nan	-nan	-nan	 nan	-nan	
3964.0000000000	-nan	-nan	 nan	-nan	-nan	
3965.0000000000	-nan	-nan	-nan	 nan	-nan	
3966.0000000000	-nan	-nan	 nan	-nan	-nan	
3967.0000000000	-nan	-nan	-nan	 nan	-nan	
3968.0000000000	-nan	-nan	 nan	-nan	-nan	
3969.0000000000	-nan	-nan	-nan	 nan	-nan	
3970.0000000000	-nan	-nan	 nan	-nan	-nan	
3971.0000000000	-nan	-nan	-nan	 nan	-nan	
3972.0000000000	-nan	-nan	 nan	-nan	-nan	
3973.0000000000	-nan	-nan	-nan	 nan	-nan	
3974.0000000000	-nan	-nan	 nan	-nan	-nan	
3975.0000000000	-nan	-nan	-nan	 nan	-nan	
3976.0000000000	-nan	-nan	 nan	-nan	-nan	
3977.0000000000	-nan	-nan	-nan	 nan	-nan	
3978.0000000000	-nan	-nan	 nan	-nan	-nan	
3979.0000000000	-nan	-nan	-nan	 nan	-nan	
3980.0000000000	-nan	-nan	 nan	-nan	-nan	
3981.0000000000	-nan	-nan	-nan	 nan	-nan	
3982.0000000000	-nan	-nan	 nan	-nan	-nan	
3983.0000000000	-nan	-nan	-nan	 nan	-nan	
3984.0000000000	-nan	-nan	 nan	-nan	-nan	
3985.0000000000	-nan	-nan	-nan	 nan	-nan	
3986.0000000000	-nan	-nan	 nan	-nan	-nan	
3987.0000000000	-nan	-nan	-nan	 nan	-nan	
3988.0000000000	-nan	-nan	 nan	-nan	-nan	
3989.0000000000	-nan	-nan	-nan	 nan	-nan	
3990.0000000000	-nan	-nan	 nan	-nan	-nan	
3991.0000000000	-nan	-nan	-nan	 nan	-nan	
3992.0000000000	-nan	-nan	 nan	-nan	-nan	
3993.0000000000	-nan	-nan	-nan	 nan	-nan	
3994.0000000000	-nan	-nan	 nan	-nan	-nan	
3995.0000000000	-nan	-nan	-nan	 nan	-nan	
3996.0000000000	-nan	-nan	 nan	-nan	-nan	
3997.0000000000	-nan	-nan	-nan	 nan	-nan	
3998.0000000000	-nan	-nan	 nan	-nan	-nan	
3999.0000000000	-nan	-nan	-nan	 nan	-nan	
4000.0000000000	-nan	-nan	 nan	-nan	-nan	
4001.0000000000	-nan	-nan	-nan	 nan	-nan	
4002.0000000000	-nan	-nan	 nan	-nan	-nan	
4003.0000000000	-nan	-nan	-nan	 nan	-nan	
4004.0000000000	-nan	-nan	 nan	-nan	-nan	
4005.0000000000	-nan	-nan	-nan	 nan	-nan	
4006.0000000000	-nan	-nan	 nan	-nan	-nan	
4007.0000000000	-nan	-nan	-nan	 nan	-nan	
4008.0000000000	-nan	-nan	 nan	-nan	-nan	
4009.0000000000	-nan	-nan	-nan	 nan	-nan	
4010.0000000000	-nan	-nan	 nan	-nan	-nan	
4011.0000000000	-nan	-nan	-nan	 nan	-nan	
4012.0000000000	-nan	-nan	 nan	-nan	-nan	
4013.0000000000	-nan	-nan	-nan	 nan	-nan	
4014.0000000000	-nan	-nan	 nan	-nan	-nan	
4015.0000000000	-nan	-nan	-nan	 nan	-nan	
4016.0000000000	-nan	-nan	 nan	-nan	-nan	
4017.0000000000	-nan	-nan	-nan	 nan	-nan	
4018.0000000000	-nan	-nan	 nan	-nan	-nan	
4019.0000000000	-nan	-nan	-nan	 nan	-nan	
4020.0000000000	-nan	-nan	 nan	-nan	-nan	
4021.0000000000	-nan	-nan	-nan	 nan	-nan	
4022.0000000000	-nan	-nan	 nan	-nan	-nan	
4023.0000000000	-nan	-nan	-nan	 nan	-nan	
4024.0000000000	-nan	-nan	 nan	-nan	-nan	
4025.0000000000	-nan	-nan	-nan	 nan	-nan	
4026.0000000000	-nan	-nan	 nan	-nan	-nan	
4027.0000000000	-nan	-nan	-nan	 nan	-nan	
4028.0000000000	-nan	-nan	 nan	-nan	-nan	
4029.0000000000	-nan	-nan	-nan	 nan	-nan	
4030.0000000000	-nan	-nan	 nan	-nan	-nan	
4031.0000000000	-nan	-nan	-nan	 nan	-nan	
4032.0000000000	-nan	-nan	 nan	-nan	-nan	
4033.0000000000	-nan	-nan	-nan	 nan	-nan	
4034.0000000000	-nan	-nan	 nan	-nan	-nan	
4035.0000000000	-nan	-nan	-nan	 nan	-nan	
4036.0000000000	-nan	-nan	 nan	-nan	-nan	
4037.0000000000	-nan	-nan	-nan	 nan	-nan	
4038.0000000000	-nan	-nan	 nan	-nan	-nan	
4039.0000000000	-nan	-nan	-nan	 nan	-nan	
4040.0000000000	-nan	-nan	 nan	-nan	-nan	
4041.0000000000	-nan	-nan	-nan	 nan	-nan	
4042.0000000000	-nan	-nan	 nan	-nan	-nan	
4043.0000000000	-nan	-nan	-nan	 nan	-nan	
4044.0000000000	-nan	-nan	 nan	-nan	-nan	
4045.0000000000	-nan	-nan	-nan	 nan	-nan	
4046.0000000000	-nan	-nan	 nan	-nan	-nan	
4047.0000000000	-nan	-nan	-nan	 nan	-nan	
4048.0000000000	-nan	-nan	 nan	-nan	-nan	
4049.0000000000	-nan	-nan	-nan	 nan	-nan	
4050.0000000000	-nan	-nan	 nan	-nan	-nan	
4051.0000000000	-nan	-nan	-nan	 nan	-nan	
4052.0000000000	-nan	-nan	 nan	-nan	-nan	
4053.0000000000	-nan	-nan	-nan	 nan	-nan	
4054.0000000000	-nan	-nan	 nan	-nan	-nan	
4055.0000000000	-nan	-nan	-nan	 nan	-nan	
4056.0000000000	-nan	-nan	 nan	-nan	-nan	
4057.0000000000	-nan	-nan	-nan	 nan	-nan	
4058.0000000000	-nan	-nan	 nan	-nan	-nan	
4059.0000000000	-nan	-nan	-nan	 nan	-nan	
4060.0000000000	-nan	-nan	 nan	-nan	-nan	
4061.0000000000	-nan	-nan	-nan	 nan	-nan	
4062.0000000000	-nan	-nan	 nan	-nan	-nan	
4063.0000000000	-nan	-nan	-nan	 nan	-nan	
4064.0000000000	-nan	-nan	 nan	-nan	-nan	
4065.0000000000	-nan	-nan	-nan	 nan	-nan	
4066.0000000000	-nan	-nan	 nan	-nan	-nan	
4067.0000000000	-nan	-nan	-nan	 nan	-nan	
4068.0000000000	-nan	-nan	 nan	-nan	-nan	
4069.0000000000	-nan	-nan	-nan	 nan	-nan	
4070.0000000000	-nan	-nan	 nan	-nan	-nan	
4071.0000000000	-nan	-nan	-nan	 nan	-nan	
4072.0000000000	-nan	-nan	 nan	-nan	-nan	
4073.0000000000	-nan	-nan	-nan	 nan	-nan	
4074.0000000000	-nan	-nan	 nan	-nan	-nan	
4075.0000000000	-nan	-nan	-nan	 nan	-nan	
4076.0000000000	-nan	-nan	 nan	-nan	-nan	
4077.0000000000	-nan	-nan	-nan	 nan	-nan	
4078.0000000000	-nan	-nan	 nan	-nan	-nan	
4079.0000000000	-nan	-nan	-nan	 nan	-nan	
4080.0000000000	-nan	-nan	 nan	-nan	-nan	
4081.0000000000	-nan	-nan	-nan	 nan	-nan	
4082.0000000000	-nan	-nan	 nan	-nan	-nan	
4083.0000000000	-nan	-nan	-nan	 nan	-nan	
4084.0000000000	-nan	-nan	 nan	-nan	-nan	
4085.0000000000	-nan	-nan	-nan	 nan	-nan	
4086.0000000000	-nan	-nan	 nan	-nan	-nan	
4087.0000000000	-nan	-nan	-nan	 nan	-nan	
4088.0000000000	-nan	-nan	 nan	-nan	-nan	
4089.0000000000	-nan	-nan	-nan	 nan	-nan	
4090.0000000000	-nan	-nan	 nan	-nan	-nan	
4091.0000000000	-nan	-nan	-nan	 nan	-nan	
4092.0000000000	-nan	-nan	 nan	-nan	-nan	
4093.0000000000	-nan	-nan	-nan	 nan	-nan	
4094.0000000000	-nan	-nan	 nan	-nan	-nan	
4095.0000000000	-nan	-nan	-nan	 nan	-nan	
4096.0000000000	-nan	-nan	 nan	-nan	-nan	
4097.0000000000	-nan	-nan	-nan	 nan	-nan	
4098.0000000000	-nan	-nan	 nan	-nan	-nan	
4099.0000000000	-nan	-nan	-nan	 nan	-nan	
4100.0000000000	-nan	-nan	 nan	-nan	-nan	
4101.0000000000	-nan	-nan	-nan	 nan	-nan	
4102.0000000000	-nan	-nan	 nan	-nan	-nan	
4103.0000000000	-nan	-nan	-nan	 nan	-nan	
4104.0000000000	-nan	-nan	 nan	-nan	-nan	
4105.0000000000	-nan	-nan	-nan	 nan	-nan	
4106.0000000000	-nan	-nan	 nan	-nan	-nan	
4107.0000000000	-nan	-nan	-nan	 nan	-nan	
4108.0000000000	-nan	-nan	 nan	-nan	-nan	
4109.0000000000	-nan	-nan	-nan	 nan	-nan	
4110.0000000000	-nan	-nan	 nan	-nan	-nan	
4111.0000000000	-nan	-nan	-nan	 nan	-nan	
4112.0000000000	-nan	-nan	 nan	-nan	-nan	
4113.0000000000	-nan	-nan	-nan	 nan	-nan	
4114.0000000000	-nan	-nan	 nan	-nan	-nan	
4115.0000000000	-nan	-nan	-nan	 nan	-nan	
4116.0000000000	-nan	-nan	 nan	-nan	-nan	
4117.0000000000	-nan	-nan	-nan	 nan	-nan	
4118.0000000000	-nan	-nan	 nan	-nan	-nan	
4119.0000000000	-nan	-nan	-nan	 nan	-nan	
4120.0000000000	-nan	-nan	 nan	-nan	-nan	
4121.0000000000	-nan	-nan	-nan	 nan	-nan	
4122.0000000000	-nan	-nan	 nan	-nan	-nan	
4123.0000000000	-nan	-nan	-nan	 nan	-nan	
4124.0000000000	-nan	-nan	 nan	-nan	-nan	
4125.0000000000	-nan	-nan	-nan	 nan	-nan	
4126.0000000000	-nan	-nan	 nan	-nan	-nan	
4127.0000000000	-nan	-nan	-nan	 nan	-nan	
4128.0000000000	-nan	-nan	 nan	-nan	-nan	
4129.0000000000	-nan	-nan	-nan	 nan	-nan	
4130.0000000000	-nan	-nan	 nan	-nan	-nan	
4131.0000000000	-nan	-nan	-nan	 nan	-nan	
4132.0000000000	-nan	-nan	 nan	-nan	-nan	
4133.0000000000	-nan	-nan	-nan	 nan	-nan	
4134.0000000000	-nan	-nan	 nan	-nan	-nan	
4135.0000000000	-nan	-nan	-nan	 nan	-nan	
4136.0000000000	-nan	-nan	 nan	-nan	-nan	
4137.0000000000	-nan	-nan	-nan	 nan	-nan	
4138.0000000000	-nan	-nan	 nan	-nan	-nan	
4139.0000000000	-nan	-nan	-nan	 nan	-nan	
4140.0000000000	-nan	-nan	 nan	-nan	-nan	
4141.0000000000	-nan	-nan	-nan	 nan	-nan	
4142.0000000000	-nan	-nan	 nan	-nan	-nan	
4143.0000000000	-nan	-nan	-nan	 nan	-nan	
4144.0000000000	-nan	-nan	 nan	-nan	-nan	
